EntryID,LemmaID,Code,YouTube Video,SignFrequency(M),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),PercentUnknown,SignFrequency(M-Native),SignFrequency(SD-Native),SignFreq(Z-native),SignFrequency(N-Native),PercentUnknown(Native),PercentGlossAgreement,PercentGlossAgreement(Native),Iconicity_ID,SubtLexUSLog10WF,LexicalClass,SignOnset(ms),SignOffset(ms),SignLength(ms),ClipLength(ms),D.Iconicity(M) all,D.Iconicity(SD) all,D.Iconicity(N) all,D.Iconicity(Z) all,D.Iconicity(M) native,D.Iconicity(SD) native,D.Iconicity(N) native,D.Iconicity(Z) native,IconicityType,Initialized.2.0,FingerspelledLoanSign.2.0,Compound.2.0,NumberOfMorphemes.2.0,Handshape.2.0,MarkedHandshape.2.0,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0,HandshapeM2.2.0,MarkedHandshapeM2.2.0,SelectedFingersM2.2.0,FlexionM2.2.0,FlexionChangeM2.2.0,SpreadM2.2.0,SpreadChangeM2.2.0,ThumbPositionM2.2.0,ThumbContactM2.2.0,SignTypeM2.2.0,MovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,HandshapeM3.2.0,MarkedHandshapeM3.2.0,SelectedFingersM3.2.0,FlexionM3.2.0,FlexionChangeM3.2.0,SpreadM3.2.0,SpreadChangeM3.2.0,ThumbPositionM3.2.0,ThumbContactM3.2.0,SignTypeM3.2.0,MovementM3.2.0,MajorLocationM3.2.0,MinorLocationM3.2.0,SecondMinorLocationM3.2.0,ContactM3.2.0,NonDominantHandshapeM3.2.0,UlnarRotationM3.2.0,HandshapeM4.2.0,MarkedHandshapeM4.2.0,SelectedFingersM4.2.0,FlexionM4.2.0,FlexionChangeM4.2.0,SpreadM4.2.0,SpreadChangeM4.2.0,ThumbPositionM4.2.0,ThumbContactM4.2.0,SignTypeM4.2.0,MovementM4.2.0,MajorLocationM4.2.0,MinorLocationM4.2.0,SecondMinorLocationM4.2.0,ContactM4.2.0,NonDominantHandshapeM4.2.0,UlnarRotationM4.2.0,HandshapeM5.2.0,MarkedHandshapeM5.2.0,SelectedFingersM5.2.0,FlexionM5.2.0,FlexionChangeM5.2.0,SpreadM5.2.0,SpreadChangeM5.2.0,ThumbPositionM5.2.0,ThumbContactM5.2.0,SignTypeM5.2.0,MovementM5.2.0,MajorLocationM5.2.0,MinorLocationM5.2.0,SecondMinorLocationM5.2.0,ContactM5.2.0,NonDominantHandshapeM5.2.0,UlnarRotationM5.2.0,HandshapeM6.2.0,MarkedHandshapeM6.2.0,SelectedFingersM6.2.0,FlexionM6.2.0,FlexionChangeM6.2.0,SpreadM6.2.0,SpreadChangeM6.2.0,ThumbPositionM6.2.0,ThumbContactM6.2.0,SignTypeM6.2.0,MovementM6.2.0,MajorLocationM6.2.0,MinorLocationM6.2.0,SecondMinorLocationM6.2.0,ContactM6.2.0,NonDominantHandshapeM6.2.0,UlnarRotationM6.2.0,bglm_aoa,empirical_aoa,SignType.2.0Frequency,MajorLocation.2.0Frequency,MinorLocation.2.0Frequency,SecondMinorLocation.2.0Frequency,Movement.2.0Frequency,SelectedFingers.2.0Frequency,Flexion.2.0Frequency,FlexionChange.2.0Frequency,RepeatedMovement.2.0Frequency,Contact.2.0Frequency,Spread.2.0Frequency,SpreadChange.2.0Frequency,ThumbContact.2.0Frequency,ThumbPosition.2.0Frequency,UlnarRotation.2.0Frequency,Transparency M,Transparency SD,Transparency Z,H index,SignBankAnnotationID,Parameter.Neighborhood.Density.2.0,Neighborhood Density 2.0,Parameter.Neighborhood.Density.2.0,Neighborhood Density 2.0,DominantTranslation,SignBankAnnotationID,SignBankLemmaID,SignBankSemanticField,SignBankEnglishTranslations,Complexity,SignFrequency(M-Nonnative),SignFrequency(SD-Nonnative),SignFreq(Z-Nonnative),SignFrequency(N-Nonnative),PercentGlossAgreement(Nonnative),PercentUnknown(Nonnative),PhonotacticProbability,VimeoVideo
rope,rope,D_03_012,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/qmAnrIqIyGI?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",2.083,1.412,-1.143,24,0.077,2,1.109,-1.197,14,0.125,,,,3.064,Noun,634,1602,968,2302,3.19,1.39,26,0.06,2.89,1.37,18,-0.06,Arbitrary,1,0,0,1,r,1,im,Crossed,0,0,0,Closed,0,DominanceViolation,Other,Hand,FingerTip,HandAway,1,DominanceConditionViolation,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.023,0.25,0.023,0.155,0.017,0.14,0.012,0.791,0.446,0.622,0.602,0.878,0.684,0.343,0.164,,,,,ROPE,24,0,24,0,,ROPE,ROPE,None,rope,5,2.2,1.81,-1.07,10,0,0,5.151,https://player.vimeo.com/video/345981653
rose,rose,G_03_024,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/QMZjqhnaFDA?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",3.63,1.984,-0.325,27,0,3.25,1.96,-0.552,12,0,,,,3.432,Noun,567,1368,801,1935,,,,,,,,,Arbitrary,1,0,0,1,r,1,im,Crossed,0,0,0,Closed,0,OneHanded,Curved,Head,CheekNose,CheekNose,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.392,0.266,0.035,0.008,0.233,0.14,0.012,0.791,0.554,0.622,0.602,0.878,0.684,0.343,0.164,,,,,,135,0,135,0,,,,,,4,3.93,2.02,-0.14,15,0,0,5.724,https://player.vimeo.com/video/346776314
rough,rough,F_01_028,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/AXExznMuhe0?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",4.185,1.111,-0.029,27,0,4,1.24,-0.149,14,0,,,,3.281,Adjective,534,100,-434,1969,,,,,,,,,Arbitrary,0,0,0,1,curved_5,0,imrp,Curved,0,1,0,Open,0,AsymmetricalDifferentHandshape,Curved,Hand,Palm,HandAway,1,B,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.175,0.25,0.077,0.155,0.233,0.449,0.225,0.791,0.554,0.622,0.398,0.878,0.684,0.657,0.836,,,,,ROUGH,209,4,209,4,,ROUGH,ROUGH,Attribute,"draft, rough, roughly, sketch",3,4.39,0.96,0.1,13,0,0,6.982,https://player.vimeo.com/video/346488274
row,row,G_03_047,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/kR-OgQSLz-Q?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",2.5,1.978,-0.968,27,0.111,2.091,1.7,-1.141,12,0.083,,,TO ROW,3.128,Verb,234,1468,1235,2202,,,,,,,,,Arbitrary,0,0,0,1,s,0,imrp,FullyClosed,0,NA,0,Closed,1,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0,s,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.345,0.363,0.363,0.426,0.076,0.449,0.067,0.791,0.446,0.378,0,0.878,0.316,0.343,0.836,,,,,,166,14,166,14,,,,,,2,2.85,2.19,-0.82,15,0,0.133,6.076,https://player.vimeo.com/video/346777346
rude,rude,B_01_026,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/bbY7f5MkbOA?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",3.75,1.539,-0.567,24,0.04,3.769,1.301,-0.51,13,0.071,0.958,1,,3.052,Adjective,601,801,200,1668,1.32,0.83,31,-0.82,1.32,0.89,22,-0.79,Arbitrary,0,0,0,1,open_8,1,m,Flat,0,NA,NA,Open,0,AsymmetricalDifferentHandshape,Straight,Hand,Palm,FingerFront,1,B,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.175,0.25,0.077,0.016,0.457,0.045,0.162,0.791,0.554,0.622,0,0,0.684,0.657,0.836,4.37,1.38,0.08,-0.2,RUDE,370,7,370,7,rude,RUDE,RUDE,Attribute,"not nice, rude",3,3.73,1.85,-0.63,11,1,0,5.325,https://player.vimeo.com/video/344392860
ruin,ruin,G_02_060,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/beKkvrPkgA8?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",4.778,1.649,0.279,27,0,4.75,1.485,0.301,12,0,,,,3.163,Verb,567,1034,467,1768,,,,,,,,,Arbitrary,0,0,0,1,bent_1,1,i,Bent,0,NA,NA,Closed,0,DominanceViolation,Straight,Hand,FingerRadial,HandAway,1,DominanceConditionViolation,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.023,0.25,0.035,0.155,0.457,0.261,0.099,0.791,0.554,0.622,0,0,0.684,0.343,0.836,,,,,RUIN,367,4,367,4,,RUIN,RUIN,Event,"break, damage, destroy, mess up, ruin, ruined, spoil",1,4.8,1.82,0.26,15,0,0,5.109,https://player.vimeo.com/video/346744114
rule,rule,F_02_091,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/da9csybfRq0?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",4.889,1.553,0.351,27,0,5.214,1.626,0.499,14,0,,,THE RULES,3.39,Noun,467,1268,801,1802,,,,,,,,,Arbitrary,1,0,0,1,r,1,im,Crossed,0,0,0,Closed,0,AsymmetricalDifferentHandshape,Curved,Hand,FingerFront,Heel,1,B,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.175,0.25,0.015,0.005,0.233,0.14,0.012,0.791,0.554,0.622,0.602,0.878,0.684,0.343,0.836,,,,,RULE,176,1,176,1,,RULE,RULE,None,"guidelines, register, registration, rule",5,4.54,1.45,0.19,13,0,0,6.139,https://player.vimeo.com/video/346511950
ruler,ruler,G_02_086,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/fsPi5p8-1mI?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",4.111,1.928,-0.049,27,0,4.25,1.603,0.022,12,0,,,RULER (tool for measuring),2.212,Noun,467,1268,801,1935,,,,,,,,,Arbitrary,0,0,0,1,y,1,p,FullyOpen,0,NA,NA,Open,0,SymmetricalOrAlternating,Straight,Neutral,Neutral,NA,1,y,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.345,0.363,0.363,0,0.457,0.033,0.409,0.791,0.446,0.622,0,0,0.684,0.657,0.836,,,,,,466,4,466,4,,,,,,2,4,2.2,-0.1,15,0,0,6.006,https://player.vimeo.com/video/346773131
run,run,B_03_015,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/rQk6s7v0OfA?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",5.2,0.957,0.321,25,0,5.286,0.825,0.36,14,0,1,1,,4.252,Verb,634,1001,367,1802,2.16,1.39,31,-0.37,2.05,1.33,22,-0.4,Arbitrary,0,0,0,1,l,0,i,FullyOpen,1,NA,NA,Open,0,SymmetryViolation,Straight,Hand,FingerFront,NA,1,SymmetryViolation,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,28,0.006,0.25,0.015,0,0.457,0.261,0.409,0.209,0.554,0.622,0,0,0.684,0.657,0.836,2.65,1.46,-0.63,-0.17,RUNasym,368,0,368,0,run,RUNasym,RUN,Event,"jog, run, running, sprint",1,5.09,1.14,0.27,11,1,0,4.961,https://player.vimeo.com/video/345562723
run_2,run_2,J_01_100,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/VhjycIBbBXI?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",3.533,2.193,-0.362,30,0,3.2,2.077,-0.62,15,0,,,to run (jog),4.252,Verb,367,1768,1401,2102,,,,,,,,,Pantomimic,0,0,0,1,s,0,imrp,FullyClosed,0,NA,0,Closed,1,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,0,s,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.345,0.363,0.363,0.426,0.457,0.449,0.067,0.791,0.446,0.378,0,0.878,0.316,0.343,0.836,,,,,RUN-ARMS,524,25,524,25,,RUN-ARMS,RUN-ARMS,None,"jog, run, sprint",1,3.87,2.33,-0.1,15,0,0,6.457,https://player.vimeo.com/video/346924411
run_faucet,run_faucet,K_03_096,,4.88,1.333,0.395,25,0,4.182,1.168,0.213,11,0,0.92,1,RUN FAUCET,,Verb,567,1568,1001,2102,,,,,,,,,,0,0,0,1,4,1,imrp,FullyOpen,0,1,0,Closed,0,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.392,0.363,0.363,0.426,0.457,0.449,0.409,0.791,0.446,0.378,0.398,0.878,0.684,0.343,0.836,,,,,,458,5,458,5,run_faucet,,,,,1,5.43,1.22,0.54,14,1,0,7.612,https://player.vimeo.com/video/342163428
run_out_of,run_out_of,G_01_077,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/sC4Z9Z060mg?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",5.667,1.359,0.775,27,0,5.833,1.193,0.938,12,0,0.852,1,,,Verb,434,1168,734,1935,,,,,,,,,Arbitrary,0,0,0,1,flat_o,0,imrp,Flat,1,0,1,Open,1,AsymmetricalDifferentHandshape,Straight,Hand,Palm,HandAway,1,B,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,28,0.175,0.25,0.077,0.155,0.457,0.449,0.162,0.209,0.554,0.622,0.602,0.122,0.316,0.657,0.836,,,,,,356,2,356,2,run_out_of,,,,,2,5.53,1.51,0.64,15,1,0,5.643,https://player.vimeo.com/video/346613084
rush,rush,E_03_054,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/t4rz74f29P8?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",4.4,1.329,0.113,30,0,4.286,1.267,0.001,14,0,,,,3.205,Verb,534,1568,1034,2135,,,,,,,,,Arbitrary,1,0,0,1,h,1,im,FullyOpen,0,0,0,Closed,0,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0,h,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.345,0.363,0.363,0.426,0.076,0.14,0.409,0.791,0.446,0.378,0.602,0.878,0.684,0.343,0.836,,,,,,101,1,101,1,,,,,,3,4.5,1.41,0.21,16,0,0,7.08,https://player.vimeo.com/video/346068418
russia_2,russia,D_02_091,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/kGUVmOXqm18?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",3.111,1.739,-0.621,27,0,3.176,1.468,-0.604,17,0,0.889,0.882,,2.8,Name,601,1168,567,1735,1.28,0.54,26,-0.94,1.24,0.44,18,-0.93,Arbitrary,0,0,0,1,1,0,i,FullyOpen,0,NA,NA,Closed,0,OneHanded,BackAndForth,Head,Mouth,HeadAway,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.392,0.266,0.046,0.178,0.026,0.261,0.409,0.791,0.554,0.622,0,0,0.684,0.343,0.836,,,,,RUSSIA,120,16,120,16,russia_2,RUSSIA,RUSSIA,Place,"country, place name, Russia, Russian",3,3,2.21,-0.65,10,1,0,5.408,https://player.vimeo.com/video/345975891
sad,sad,B_02_053,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/DkKOhCSTOy8?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",5.24,1.268,0.381,25,0,5.286,1.383,0.387,14,0,,,,3.51,Adjective,467,901,434,1635,3.74,1.88,31,0.45,3.86,2.03,22,0.55,Both,0,0,0,1,5,0,imrp,FullyOpen,0,1,0,Open,0,SymmetricalOrAlternating,Straight,Head,HeadAway,HeadAway,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,28,0.345,0.266,0.066,0.178,0.457,0.449,0.409,0.791,0.554,0.378,0.398,0.878,0.684,0.657,0.836,5.35,1.35,1.18,-0.18,SAD,378,2,378,2,,SAD,SAD,Emotion,"sad, sadness, sorrow, tragedy, tragic, unfortunate, unfortunately, unhappy",1,5.18,1.17,0.37,11,0,0,7.344,https://player.vimeo.com/video/345555398
safe,safe,G_01_085,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/oZPElyYQyQw?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",5.037,1.556,0.439,27,0,4.917,1.881,0.419,12,0,,,,3.864,Adjective,467,1034,567,1702,,,,,,,,,Arbitrary,1,0,0,1,s,0,imrp,FullyClosed,0,NA,0,Closed,1,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1,s,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.345,0.363,0.363,0.426,0.233,0.449,0.067,0.791,0.554,0.622,0,0.878,0.316,0.343,0.164,,,,,SAFE,321,10,321,10,,SAFE,SAFE,None,"rescue, safe, safety, salvage, save",2,5.13,1.3,0.46,15,0,0,5.913,https://player.vimeo.com/video/346613235
sail,sail,D_01_074,"<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/d2UupADV49g?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>",1.652,1.152,-1.449,23,0.148,1.643,1.216,-1.399,14,0.125,,,,2.846,Verb,701,1668,968,2603,4.17,1.49,26,0.54,4.25,1.44,18,0.63,Arbitrary,0,0,0,1,o,0,imrp,Curved,0,0,0,Open,1,OneHanded,Straight,Neutral,Neutral,Neutral,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.392,0.363,0.363,0.426,0.457,0.449,0.225,0.791,0.554,0.378,0.602,0.878,0.316,0.657,0.836,,,,,SAILfa,482,5,482,5,,SAILfa,SAIL,None,"boat, mast, sail, sailboat, sailing, ship, SAILfa",1,1.67,1.12,-1.53,11,0,0.182,7.687,https://player.vimeo.com/video/345806156
sail_2,sail_2,K_01_048,,2.84,1.573,-0.608,27,0.074,2.636,1.206,-0.52,11,0,,,SAIL,2.846,Verb,634,1535,901,2236,,,,,,,,,,0,0,0,1,flat_b,1,imrp,Flat,0,0,0,Open,0,AsymmetricalDifferentHandshape,Straight,Neutral,Neutral,Neutral,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.175,0.363,0.363,0.426,0.457,0.449,0.162,0.791,0.554,0.378,0.602,0.878,0.684,0.657,0.836,,,,,SAILfa,486,0,486,0,,SAILfa,SAIL,None,"boat, mast, sail, sailboat, sailing, ship, SAILfa",2,3,1.84,-0.68,16,0,0.125,7.773,https://player.vimeo.com/video/341909866
