"EntryID","LemmaID","Code","Batch","List","Item","YouTube Video","VimeoVideoHTML","VimeoVideo","SubtLexUSLog10WF","SignFrequency(M)","SignFrequency(SD)","SignFrequency(Z)","SignFrequency(N)","SignFrequency(M-Native)","SignFrequency(SD-Native)","SignFreq(Z-native)","SignFrequency(N-Native)","SignFrequency(M-Nonnative)","SignFrequency(SD-Nonnative)","SignFrequency(N-Nonnative)","SignFreq(Z-Nonnative)","GuessAccuracy","DominantTranslation","PercentUnknown","PercentGlossAgreement","PercentUnknown(Native)","PercentGlossAgreement(Native)","PercentUnknown(Nonnative)","PercentGlossAgreement(Nonnative)","Iconicity(M)","Iconicity(SD)","Iconicity(Z)","Iconicity(N)","Iconicity_ID","IconicityType","D.Iconicity(M) all","D.Iconicity(SD) all","D.Iconicity(N) all","D.Iconicity(Z) all","D.Iconicity(M) native","D.Iconicity(SD) native","D.Iconicity(Z) native","D.Iconicity(N) native","H statistic","Transparency(M)","Transparency SD","Transparency Z","LexicalClass","SignOnset(ms)","SignOffset(ms)","SignLength(ms)","ClipLength(ms)","InCDI","CDI Semantic Category","Initialized.2.0","FingerspelledLoanSign.2.0","Compound.2.0","NumberOfMorphemes.2.0","Handshape.2.0","MarkedHandshape.2.0","SelectedFingers.2.0","Flexion.2.0","FlexionChange.2.0","Spread.2.0","SpreadChange.2.0","ThumbPosition.2.0","ThumbContact.2.0","SignType.2.0","Movement.2.0","RepeatedMovement.2.0","MajorLocation.2.0","MinorLocation.2.0","SecondMinorLocation.2.0","Contact.2.0","NonDominantHandshape.2.0","UlnarRotation.2.0","HandshapeM2.2.0","MarkedHandshapeM2.2.0","SelectedFingersM2.2.0","FlexionM2.2.0","FlexionChangeM2.2.0","SpreadM2.2.0","SpreadChangeM2.2.0","ThumbPositionM2.2.0","ThumbContactM2.2.0","SignTypeM2.2.0","MovementM2.2.0","RepeatedMovementM2.2.0","MajorLocationM2.2.0","MinorLocationM2.2.0","SecondMinorLocationM2.2.0","ContactM2.2.0","NonDominantHandshapeM2.2.0","UlnarRotationM2.2.0","HandshapeM3.2.0","MarkedHandshapeM3.2.0","SelectedFingersM3.2.0","FlexionM3.2.0","FlexionChangeM3.2.0","SpreadM3.2.0","SpreadChangeM3.2.0","ThumbPositionM3.2.0","ThumbContactM3.2.0","SignTypeM3.2.0","MovementM3.2.0","RepeatedMovementM3.2.0","MajorLocationM3.2.0","MinorLocationM3.2.0","SecondMinorLocationM3.2.0","ContactM3.2.0","NonDominantHandshapeM3.2.0","UlnarRotationM3.2.0","HandshapeM4.2.0","MarkedHandshapeM4.2.0","SelectedFingersM4.2.0","FlexionM4.2.0","FlexionChangeM4.2.0","SpreadM4.2.0","SpreadChangeM4.2.0","ThumbPositionM4.2.0","ThumbContactM4.2.0","SignTypeM4.2.0","MovementM4.2.0","RepeatedMovementM4.2.0","MajorLocationM4.2.0","MinorLocationM4.2.0","SecondMinorLocationM4.2.0","ContactM4.2.0","NonDominantHandshapeM4.2.0","UlnarRotationM4.2.0","HandshapeM5.2.0","MarkedHandshapeM5.2.0","SelectedFingersM5.2.0","FlexionM5.2.0","FlexionChangeM5.2.0","SpreadM5.2.0","SpreadChangeM5.2.0","ThumbPositionM5.2.0","ThumbContactM5.2.0","SignTypeM5.2.0","MovementM5.2.0","RepeatedMovementM5.2.0","MajorLocationM5.2.0","MinorLocationM5.2.0","SecondMinorLocationM5.2.0","ContactM5.2.0","NonDominantHandshapeM5.2.0","UlnarRotationM5.2.0","HandshapeM6.2.0","MarkedHandshapeM6.2.0","SelectedFingersM6.2.0","FlexionM6.2.0","FlexionChangeM6.2.0","SpreadM6.2.0","SpreadChangeM6.2.0","ThumbPositionM6.2.0","ThumbContactM6.2.0","SignTypeM6.2.0","MovementM6.2.0","RepeatedMovementM6.2.0","MajorLocationM6.2.0","MinorLocationM6.2.0","SecondMinorLocationM6.2.0","ContactM6.2.0","NonDominantHandshapeM6.2.0","UlnarRotationM6.2.0","SignType.2.0Frequency","MajorLocation.2.0Frequency","MinorLocation.2.0Frequency","SecondMinorLocation.2.0Frequency","Movement.2.0Frequency","SelectedFingers.2.0Frequency","Flexion.2.0Frequency","FlexionChange.2.0Frequency","RepeatedMovement.2.0Frequency","Contact.2.0Frequency","Spread.2.0Frequency","SpreadChange.2.0Frequency","ThumbContact.2.0Frequency","ThumbPosition.2.0Frequency","UlnarRotation.2.0Frequency","Phonological Complexity","PhonotacticProbability","Parameter.Neighborhood.Density.2.0","Neighborhood Density 2.0","SignBankAnnotationID","SignBankEnglishTranslations","SignBankLemmaID","SignBankSemanticField","SignBankReferenceID","bglm_aoa","empirical_aoa"
"spain","spain","G_01_094","G","1","94","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/uxwVM1P0fAU?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346613468?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/346613468","2.750","3.333","1.861","-0.459","27","3.750","1.712","-0.268","12","3.000","1.964","15","-0.611","","","0.000","","0.000","","0.000","","1.700","1.784","-0.907","30","","Arbitrary","","","","","","","","","","","","","Name","400.00","1368.00","968.00","1902.00","No","","0","0","0","1","baby_o","1","i","Bent","0","NA","NA","Open","1","OneHanded","Circular","0","Body","BodyAway","Clavicle","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.392","0.094","0.016","0.009","0.076","0.261","0.099","0.791","0.554","0.622","0.000","0.000","0.316","0.657","0.164","2","-0.535","35","0","","","","","","",""
"speakers","speakers","B_01_076","B","1","76","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/ROLzOcksZ_c?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/344405747?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/344405747","2.004","2.250","1.622","-1.555","24","2.077","1.382","-1.505","13","2.455","1.916","11","-1.614","0.000","speakers","0.040","0.417","0.071","0.231","0.000","0.636","4.654","1.788","0.886","26","","NA","4.36","1.59","31","0.72","4.05","1.57","0.57","22","2.79","3.40","1.82","-0.11","Noun","434.00","1068.00","634.00","1869.00","No","","0","0","0","1","o","0","imrp","Curved","1","0","1","Open","1","SymmetricalOrAlternating","Straight","1","Neutral","Neutral","Neutral","0","o","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.345","0.363","0.363","0.426","0.457","0.449","0.225","0.209","0.446","0.378","0.602","0.122","0.316","0.657","0.836","1","0.180","482","3","SPEAKERS","radio, speakers, stereo, volume","SPEAKERS","None","3131","",""
"special_1","special","H_01_068","H","1","68","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/o9VwCuIOlyM?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346794925?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/346794925","3.880","3.500","1.694","-0.396","28","4.167","1.267","-0.052","14","2.833","1.850","14","-0.740","","special","0.143","0.625","0.143","0.667","0.143","0.583","2.000","1.717","-0.701","20","special","Arbitrary","","","","","","","","","","","","","Adjective","501.00","1401.00","901.00","1902.00","No","","0","0","0","1","open_8","1","m","Flat","0","NA","NA","Open","0","AsymmetricalDifferentHandshape","Straight","0","Hand","FingerTip","NA","1","5","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.175","0.250","0.023","0.000","0.457","0.045","0.162","0.791","0.554","0.622","0.000","0.000","0.684","0.657","0.836","3","-0.156","370","0","SPECIAL8","especially, except, special, unique","SPECIAL","Attribute","1100","",""
"special_2","special","J_02_020","J","2","20","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/AhqBcMwT5bk?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346934433?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/346934433","3.880","5.100","1.561","0.585","30","5.467","1.302","0.684","15","4.733","1.751","15","0.485","","special","0.000","0.833","0.000","0.733","0.000","0.933","2.240","1.690","-0.478","25","special","Arbitrary","","","","","","","","","","","","","Adjective","601.00","1468.00","868.00","2135.00","No","","0","0","0","1","f","0","i","Flat","0","NA","NA","Open","0","SymmetryViolation","Straight","0","Hand","FingerTip","NA","1","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.006","0.250","0.023","0.000","0.457","0.261","0.162","0.791","0.554","0.622","0.000","0.000","0.684","0.657","0.836","1","-0.164","369","0","SPECIALf","especially, except, special, unique","SPECIAL","None","2017","",""
"specialist","specialist","H_01_038","H","1","38","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/XE1-HEz3NH0?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346791538?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/346791538","2.423","4.250","1.555","0.073","28","4.071","1.685","-0.077","14","4.429","1.453","14","0.223","","","0.000","","0.000","","0.000","","1.950","1.761","-0.660","20","","Arbitrary","","","","","","","","","","","","","Noun","467.00","1335.00","868.00","1835.00","No","","0","0","0","1","1","0","i","FullyOpen","0","NA","NA","Closed","0","AsymmetricalSameHandshape","Straight","0","Hand","FingerRadial","HandAway","1","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.059","0.250","0.035","0.155","0.457","0.261","0.409","0.791","0.554","0.622","0.000","0.000","0.684","0.343","0.836","1","-0.096","446","7","SPECIALISTix","career, discipline, expert, field, professional, profession, specialist, SPECIALISTix, specialty","SPECIALIST","None","1101","",""
"specific","specific","E_02_091","E","2","91","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/l_YoeK0pywM?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346061017?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/346061017","2.959","4.406","1.365","0.088","32","4.467","1.060","0.114","15","4.353","1.618","17","0.065","","","0.000","","0.000","","0.000","","2.500","1.925","-0.571","30","","Arbitrary","","","","","","","","","","","","","Adjective","434.00","1468.00","1034.00","2035.00","No","","0","0","0","1","baby_o","1","i","Bent","0","NA","NA","Open","1","DominanceViolation","Circular","0","Hand","HandAway","FingerTip","1","DominanceConditionViolation","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.023","0.250","0.035","0.006","0.076","0.261","0.099","0.791","0.554","0.622","0.000","0.000","0.316","0.657","0.164","2","-0.630","66","0","EXACT","detail, exact, exactly, precise, precisely, specific, specifically","EXACT","None","810","",""
"spend","spend","E_01_017","E","1","17","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/Q3q2iS1TnzI?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346014895?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/346014895","3.677","3.371","1.457","-0.506","35","3.333","1.718","-0.461","15","3.400","1.273","20","-0.540","","","0.000","","0.000","","0.000","","1.577","1.137","-0.882","26","","Arbitrary","","","","","","","","","","","","","Verb","634.00","1001.00","367.00","1802.00","No","","0","0","0","1","baby_o","1","i","Bent","1","NA","NA","Open","1","SymmetricalOrAlternating","Curved","0","Body","Hips","BodyAway","1","baby_o","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.345","0.094","0.004","0.045","0.233","0.261","0.099","0.209","0.554","0.622","0.000","0.000","0.316","0.657","0.836","2","-0.447","106","0","SPEND","expend, give, spend, spend money, spend time","SPEND","Event","1102","",""
"spend_lots_of_money","spend_lots_of_money","E_02_083","E","2","83","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/rJ9zlnF0S90?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346060554?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/346060554","","3.645","1.762","-0.349","32","3.857","1.834","-0.230","15","3.471","1.736","17","-0.448","","spend_lots_of_money","0.031","0.968","0.067","1.000","0.000","0.941","2.310","1.713","-0.704","29","","Arbitrary","","","","","","","","","","","","","Verb","367.00","1668.00","1301.00","2336.00","No","","0","0","0","1","baby_o","1","i","Bent","1","NA","NA","Open","1","SymmetricalOrAlternating","Curved","1","Body","BodyAway","BodyAway","0","baby_o","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.345","0.094","0.016","0.045","0.233","0.261","0.099","0.209","0.446","0.378","0.000","0.000","0.316","0.657","0.836","2","-0.713","106","0","","","","","","",""
"spicy","spicy","J_03_036","J","3","36","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/Us2N1Q14MVo?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346971711?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/346971711","2.230","4.310","1.466","0.082","29","4.800","1.424","0.315","15","3.786","1.369","14","-0.167","","","0.000","","0.000","","0.000","","3.087","1.832","0.149","23","","Arbitrary","","","","","","","","","","","","","Adjective","601.00","1668.00","1068.00","2202.00","No","","0","0","0","1","flat_b","1","imrp","Flat","0","0","1","Open","0","OneHanded","Straight","1","Head","Mouth","HeadAway","1","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.392","0.266","0.046","0.178","0.457","0.449","0.162","0.791","0.446","0.622","0.602","0.122","0.684","0.657","0.836","1","0.269","361","1","SPICYsupstr","hot, spicy, spicy food","SPICY","Attribute","2792","",""
"spider","spider","D_03_067","D","3","67","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/wyOq6robo_s?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/345985978?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/345985978","2.713","3.192","1.470","-0.518","26","3.063","1.289","-0.619","16","3.400","1.776","10","-0.355","","","0.000","","0.000","","0.000","","5.792","1.414","1.392","24","","Perceptual","5.39","1.33","26","1.17","5.11","1.37","1.08","18","","","","","Noun","667.00","1468.00","801.00","2369.00","Yes","Animals","0","0","0","1","curved_5","0","imrp","Curved","0","1","0","Open","0","SymmetricalOrAlternating","Straight","1","Neutral","Neutral","Neutral","1","curved_5","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.345","0.363","0.363","0.426","0.457","0.449","0.225","0.791","0.446","0.622","0.398","0.878","0.684","0.657","0.836","1","0.636","512","14","SPIDER","animal, arachnid, spider","SPIDER","Animal","787","28","28"
"spill_1","spill_1","G_01_037","G","1","37","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/WWzeNximyk8?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346610144?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/346610144","2.636","4.148","1.680","-0.032","27","4.083","1.881","-0.073","12","4.200","1.568","15","0.000","","","0.000","","0.000","","0.000","","4.107","1.750","0.322","28","","Perceptual","","","","","","","","","","","","","Verb","434.00","934.00","501.00","1635.00","Yes","Action Signs","0","0","0","1","o","0","imrp","Curved","1","0","1","Open","1","SymmetricalOrAlternating","Curved","0","Neutral","Neutral","Neutral","1","o","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.345","0.363","0.363","0.426","0.233","0.449","0.225","0.209","0.554","0.622","0.602","0.122","0.316","0.657","0.836","2","0.358","284","8","","","","","","32","21"
"spill_2","spill_2","K_01_064","K","","","","<iframe src=https://player.vimeo.com/video/341911916?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/341911916","2.636","3.720","1.838","-0.158","27","2.900","1.197","-0.372","11","4.267","2.017","16","-0.015","","","0.074","","0.091","","0.063","","3.920","1.656","0.192","25","SPILL","","","","","","","","","","","","","","Verb","534.00","1535.00","1001.00","2102.00","No","","0","0","0","1","o","0","imrp","Curved","1","0","1","Open","1","AsymmetricalDifferentHandshape","Curved","0","Hand","FingerRadial","HandAway","1","S","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.175","0.250","0.035","0.155","0.233","0.449","0.225","0.209","0.554","0.622","0.602","0.122","0.316","0.657","0.836","3","-0.069","192","0","","","","","","",""
"spit_out","spit_out","F_02_030","F","2","30","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/WhO5FgJ9t28?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346494574?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/346494574","","3.630","1.713","-0.320","27","3.643","1.823","-0.325","14","3.615","1.660","13","-0.314","","","0.000","","0.000","","0.000","","5.133","1.852","0.729","30","","NA","","","","","","","","","","","","","Verb","567.00","1235.00","667.00","1768.00","No","","0","0","0","1","baby_o","1","i","Bent","1","NA","NA","Open","1","OneHanded","Straight","0","Head","Mouth","HeadAway","1","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.392","0.266","0.046","0.178","0.457","0.261","0.099","0.209","0.554","0.622","0.000","0.000","0.316","0.657","0.836","1","-0.127","353","1","","","","","","",""
"splash-ca","splash-ca","K_02_037","K","","","","<iframe src=https://player.vimeo.com/video/342132289?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/342132289","","3.143","1.852","-0.561","25","2.333","1.414","-0.611","11","3.750","1.960","14","-0.524","","","0.160","","0.182","","0.143","","4.542","1.641","0.456","24","SPLASH WATER","","","","","","","","","","","","","","Verb","501.00","1001.00","501.00","1668.00","No","","0","0","0","1","5","0","imrp","FullyOpen","0","1","0","Open","0","SymmetricalOrAlternating","Curved","0","Neutral","Neutral","Neutral","0","5","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.345","0.363","0.363","0.426","0.233","0.449","0.409","0.791","0.554","0.378","0.398","0.878","0.684","0.657","0.164","2","0.445","307","5","","","","","","",""
"spontaneous","spontaneous","E_02_024","E","2","24","<iframe width=""280"" height=""158"" src=""https://www.youtube.com/embed/smMR4JYJTVo?rel=0&amp;controls=0&amp;showinfo=0"" frameborder=""0"" allowfullscreen></iframe>","<iframe src=https://player.vimeo.com/video/346057839?title=0&byline=0&portrait=0 width=""300"" height=""220"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>","https://player.vimeo.com/video/346057839","2.330","4.500","1.586","0.160","32","4.200","1.424","-0.036","15","4.765","1.715","17","0.332","","immediately","0.000","0.750","0.000","0.733","0.000","0.765","2.700","1.860","-0.528","30","","Arbitrary","","","","","","","","","","","","","Adjective","534.00","1201.00","667.00","1735.00","No","","0","0","0","1","baby_o","1","i","Bent","1","NA","NA","Open","1","SymmetricalOrAlternating","Curved","0","Neutral","Neutral","Neutral","0","baby_o","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.345","0.363","0.363","0.426","0.233","0.261","0.099","0.209","0.554","0.378","0.000","0.000","0.316","0.657","0.164","2","-0.266","290","0","","","","","","",""
