EntryID,Participant,IconicityRating(Raw),Iconicity(Participant Z),ParticipantMeanIconicityRating,ParticipantIconicitySD
agreement,11C2,2,-0.135551336,2.25,1.844319699
agreement,3C2,1,-0.558716612,1.690721649,1.236264743
agreement,5C2,5,0.752803946,3.2,2.391060793
agreement,18C2,6,1.089029416,3.484848485,2.309534967
agreement,15C2,5,0.789571487,3.13,2.368373264
agreement,25C2,1,-0.785283591,2.47,1.871935206
agreement,27C2,4,1.427886954,1.82,1.526731506
agreement,19C2,2,-0.315790167,2.66,2.089995409
agreement,26C2,1,-0.965197066,3.09,2.165360912
agreement,20C2,5,0.683360177,3.5,2.195035721
agreement,8C2,1,-0.682447944,2.111111111,1.628125809
agreement,21C2,2,-0.752028829,3.76,2.340335813
agreement,22C2,5,1.065847254,2.7,2.157907703
agreement,12C2,5,1.119420851,2.57,2.170765354
agreement,7C2,4,0.364214475,3.27,2.00431353
airplane,23D3,1,-0.757710104,2.666666667,2.199609926
airplane,4D3,3,0.082661148,2.882352941,1.423244916
airplane,13D3,3,-0.893813789,4.431372549,1.601421423
airplane,2D3,1,-0.477181832,1.823529412,1.725818874
airplane,7D3,1,-0.5564847,2.058823529,1.902700163
airplane,20D3,1,-0.774094725,2.415841584,1.82902885
airplane,8D3,1,-0.784546142,2.401960784,1.786970465
airplane,25D3,1,-0.645929827,2.390804598,2.153182187
airplane,3D3,2,-0.8042137,3.931372549,2.401566337
airplane,15D3,1,-1.008313161,3.323529412,2.30437279
airplane,18D3,1,-0.995434785,3.126213592,2.13596473
airplane,11D3,2,-0.623343251,3.284313725,2.06036357
airplane,17D3,,,3.31372549,2.096580867
airplane,16D3,2,0.018513428,1.970588235,1.588672042
airplane,10D3,2,-1.604999363,4.078431373,1.294973332
airplane,1D3,,,2.745098039,2.250132117
airplane,19D3,1,-1.044163569,3.176470588,2.084415366
airplane,22D3,2,-0.415628238,2.950980392,2.288055299
airplane,12D3,1,-0.808555563,2.715686275,2.121915121
airplane,5D3,6,0.84845762,3.745098039,2.657648311
airplane,24D3,,,3.5875,2.162357773
airplane,6D3,1,-1.0802799,3.568627451,2.377742518
airplane,14D3,1,-0.760242413,2.333333333,1.753826557
airplane,9D3,2,-0.566132745,3.18627451,2.095399922
airplane,21D3,3,0.101613474,2.803921569,1.929649923
alarm,16C1,1,-0.48930016,1.804123711,1.643416001
alarm,21C1,1,-0.965381952,2.804123711,1.868818562
alarm,28C1,2,-0.466207896,2.947916667,2.033248848
alarm,6C1,2,-0.638321206,3.432989691,2.244935116
alarm,11C1,2,-1.142467489,4.175257732,1.903999679
alarm,30C1,1,-1.122557074,2.865979381,1.662257915
alarm,1C1,1,-0.702124248,2.340206186,1.90878778
alarm,3C1,1,-0.64485203,2.206185567,1.870484253
alarm,22C1,1,-1.194994398,3.463917526,2.061865335
alarm,18C1,4,0.395226146,3.144329897,2.165013908
alarm,20C1,1,-0.927893608,3,2.155419526
alarm,14C1,1,-1.165218666,3.577319588,2.211876332
alarm,12C1,2,-0.471308751,2.835051546,1.771771785
alarm,4C1,3,-0.501304806,4.134020619,2.262137936
alarm,10C1,1,-0.605043016,2.24742268,2.06170908
alarm,19C1,6,1.868713636,2.556701031,1.842603865
alarm,27C1,1,-0.476273082,1.773195876,1.62342972
alarm,25C1,1,-0.592668073,2.216494845,2.052573609
alarm,15C1,1,-0.974682136,3.216494845,2.274069426
alarm,9C1,1,-0.705201089,2.350515464,1.915078529
alarm,8C1,1,-0.934428662,2.958762887,2.096214474
alarm,29C1,1,-0.69497269,2.309278351,1.883927772
alarm,17C1,5,0.464424853,4.443298969,1.198689147
alarm,26C1,1,-0.667740461,2.381443299,2.068832697
alarm,7C1,1,-0.50310155,1.711340206,1.41390979
alarm,13C1,1,-0.976268939,3.072164948,2.122534956
alarm,5C1,1,-0.998308744,2.649484536,1.652278963
alarm,2C1,1,-0.94756557,2.93814433,2.045393366
alarm,24C1,1,-1.457345618,3.659793814,1.825094735
alarm,23C1,3,0.017185799,2.969072165,1.799615747
all,26C3,3,-0.308365052,3.717171717,2.325723078
all,13C3,4,0.239240285,3.639175258,1.508210633
all,19C3,,,2.930232558,2.294703352
all,3C3,4,0.206562484,3.545454545,2.200522792
all,20C3,3,-0.013068666,3.03030303,2.318754704
all,9C3,2,-0.266950111,2.555555556,2.081121275
all,25C3,1,-0.659172116,2.040816327,1.578975052
all,16C3,2,-0.296531546,2.595959596,2.009767942
all,29C3,5,0.662943504,3.479166667,2.294061747
all,2C3,4,-0.033292539,4.080808081,2.42721293
all,33C3,3,-0.091642418,3.171717172,1.873773907
all,15C3,1,-0.794444321,2.797979798,2.263191705
all,18C3,2,-0.452068848,2.96969697,2.145020553
all,11C3,2,-0.248944629,2.434343434,1.744739125
all,21C3,1,-0.55321425,2.121212121,2.026723138
all,4C3,3,-0.210908989,3.467391304,2.216080527
all,27C3,2,-0.253269529,2.545454545,2.153652461
all,23C3,4,0.385773337,3.121212121,2.277990196
all,30C3,3,-0.044764317,3.090909091,2.030838316
all,7C3,3,-0.09747374,3.161616162,1.658048218
all,31C3,1,-0.943191261,3.282828283,2.420323827
all,24C3,3,-0.047402666,3.101010101,2.130894942
all,6C3,2,-0.409205928,2.898989899,2.196913185
all,10C3,2,-0.402442352,2.854166667,2.122457199
all,36C3,2,-0.339656316,2.693877551,2.042881345
all,32C3,1,-0.559393392,2.02020202,1.823764877
all,35C3,4,0.321489722,3.242424242,2.356454051
all,1C3,1,-0.598399893,1.909090909,1.519202994
all,14C3,2,-0.302006872,2.575757576,1.906438656
all,5C3,5,0.657984262,3.626262626,2.087796703
all,17C3,6,1.257070578,3.171717172,2.249899789
all,22C3,5,0.72078311,3.444444444,2.158146513
all,12C3,1,-0.848192979,2.737373737,2.048323648
all,8C3,3,0.473218785,2.111111111,1.87838885
all,34C3,6,0.688837928,4.252525253,2.536844554
all,28C3,2,-0.078999999,2.141414141,1.790052451
alone,16D2,1,-0.647293524,2.509803922,2.332487297
alone,19D2,2,-0.228139065,2.421568627,1.847858137
alone,2D2,3,-0.100562517,3.225490196,2.242288712
alone,18D2,3,-0.199330437,3.431372549,2.164107773
alone,13D2,4,0.027454783,3.941176471,2.14256037
alone,8D2,3,-0.019009273,3.039215686,2.062976647
alone,1D2,3,-0.062955323,3.137254902,2.180195357
alone,31D2,1,-0.861810155,2.792207792,2.079585373
alone,25D2,3,0.084143055,2.794117647,2.446813387
alone,14D2,2,-0.377800893,2.852941176,2.257647329
alone,5D2,1,-0.660281057,2.274509804,1.930253473
alone,12D2,2,-0.414600797,2.87254902,2.104552202
alone,26D2,1,-0.751735162,2.676470588,2.23013459
alone,28D2,1,-0.748900346,2.823529412,2.434942676
alone,4D2,1,-1.027748224,3.147058824,2.089090279
alone,11D2,5,0.93834236,2.852941176,2.288140145
alone,15D2,4,0.257589218,3.411764706,2.283617684
alone,3D2,1,-1.04295884,2.852941176,1.776619656
alone,21D2,1,-0.539718534,1.862745098,1.598509304
alone,9D2,2,-0.373542417,2.715686275,1.915943792
alone,20D2,1,-0.759316638,2.637254902,2.156221556
alone,27D2,1,-0.888101638,2.821782178,2.051321718
alone,17D2,1,-0.820584446,2.911764706,2.329759862
alone,6D2,4,0.158116999,3.637254902,2.294156225
alone,10D2,1,-0.796122139,2.735294118,2.179683284
alone,23D2,2,-0.578173656,3.470588235,2.543506126
alone,29D2,2,-0.457759291,3,2.18455424
alone,24D2,1,-0.787671747,2.86,2.361389764
alone,30D2,5,0.699624721,3.521276596,2.11359513
alone,7D2,4,0.193976753,3.519607843,2.476544991
alone,22D2,1,-0.671603664,2.37254902,2.043688999
alphabet,29B2,1,-0.635331182,2.183673469,1.863081024
alphabet,20B2,2,-0.426004426,2.897959184,2.10786351
alphabet,25B2,4,0.238341077,3.489795918,2.140646872
alphabet,28B2,5,1.017255085,2.908163265,2.056354169
alphabet,22B2,6,1.062190012,3.316326531,2.526547454
alphabet,13B2,3,-0.030862448,3.06185567,2.00423735
alphabet,7B2,7,2.030602906,2.515463918,2.208475162
alphabet,19B2,2,-0.132749686,2.244897959,1.844810076
alphabet,9B2,1,-0.802980485,2.546391753,1.925814863
alphabet,24B2,4,0.140154073,3.704081633,2.111379007
alphabet,17B2,1,-0.623789516,2.193877551,1.913910895
alphabet,3B2,1,-0.755243396,2.530612245,2.026647639
alphabet,16B2,1,-0.531398439,1.87755102,1.65139932
alphabet,11B2,1,-0.912852237,2.783505155,1.953772015
alphabet,30B2,3,-0.550567889,4,1.816306437
alphabet,26B2,2,-0.326232568,2.693877551,2.126941385
alphabet,15B2,5,0.923443354,3.091836735,2.066356596
alphabet,21B2,1,-0.76850862,2.357142857,1.765943572
alphabet,5B2,2,-0.318756809,2.701030928,2.199265732
alphabet,1B2,2,-0.166560308,2.371134021,2.228226068
alphabet,18B2,1,-0.791979458,2.43877551,1.816682864
alphabet,2B2,4,0.884099537,2.494845361,1.702471924
alphabet,27B2,4,0.674373273,2.632653061,2.027581745
alphabet,10B2,1,-0.895939017,2.959183673,2.186737755
alphabet,8B2,1,-0.691614794,2.474226804,2.131572109
alphabet,23B2,5,1.556843281,2.06122449,1.887650187
alphabet,12B2,1,-1.113347472,3.690721649,2.416785161
alphabet,4B2,1,-0.874171679,2.711340206,1.957670612
alphabet,14B2,1,-0.700346549,2.734693878,2.476907868
alphabet,6B2,6,1.47774245,2.742268041,2.204532975
amazing,15M,1,-1.282508318,4,2.339166115
amazing,22M,1,-0.827790953,2.740740741,2.102874808
amazing,4M,1,-1.094485602,3.37037037,2.165739198
amazing,25M,2,-0.753454185,3.074074074,1.425533357
amazing,11M,6,0.684718858,5.055555556,1.379317122
amazing,30M,3,0.223633171,2.555555556,1.987381578
amazing,13M,4,0.271359566,3.425925926,2.115547584
amazing,23M,3,-0.713873507,4,1.400808392
amazing,31M,3,0.246296092,2.647058824,1.432995442
amazing,9M,4,0.595527474,3.203703704,1.337127725
amazing,12M,3,0.342396264,2.388888889,1.784806598
amazing,27M,1,-1.248528546,3,1.601885681
amazing,10M,3,0.321424704,2.555555556,1.382732688
amazing,14M,3,0.112692806,2.759259259,2.136256514
amazing,29M,1,-1.360675888,3.703703704,1.987029922
amazing,28M,1,-1.02381983,3.240740741,2.188608459
amazing,20M,5,0.269434193,4.444444444,2.061934123
amazing,16M,4,0.245751076,3.574074074,1.733159966
amazing,7M,5,0.347052584,4.592592593,1.173906854
amazing,3M,5,0.521670458,3.703703704,2.484894969
amazing,26M,5,0.725563852,4.018518519,1.352715518
amazing,2M,2,-0.504655968,3.351851852,2.678759269
amazing,5M,4,0.013157938,3.981481481,1.40740281
amazing,17M,2,-1.126568723,3.666666667,1.47941855
amazing,8M,1,-1.062324796,3.314814815,2.179008551
amazing,6M,1,-0.59854459,2.055555556,1.76353704
amazing,18M,6,0.735199212,4.277777778,2.342524575
amazing,19M,2,-0.023127198,2.037037037,1.601449378
amazing,1M,4,0.609885574,2.814814815,1.943291063
amazing,21M,5,0.776963777,3.833333333,1.501571504
amazing,24M,5,0.706488541,3.611111111,1.96590434
america,19C2,1,-0.794260118,2.66,2.089995409
america,12C2,1,-0.723247217,2.57,2.170765354
america,20C2,2,-0.683360177,3.5,2.195035721
america,15C2,1,-0.89935148,3.13,2.368373264
america,4C2,2,-0.587047843,3.21,2.061160799
america,5C2,1,-0.920093712,3.2,2.391060793
america,8C2,1,-0.682447944,2.111111111,1.628125809
america,14C2,1,-0.795692074,2.54,1.935422069
america,23C2,2,-0.802826547,3.73,2.15488639
america,16C2,1,-0.687990871,2.16,1.686068884
america,13C2,1,-0.886668516,3.13,2.402250628
america,2C2,5,0.654706951,3.34,2.535485529
america,21C2,6,0.9571276,3.76,2.340335813
america,26C2,1,-0.965197066,3.09,2.165360912
america,7C2,4,0.364214475,3.27,2.00431353
america,9C2,1,-0.652359545,2.21,1.854805389
america,10C2,1,-0.705911468,2.51,2.139078438
america,11C2,1,-0.677756682,2.25,1.844319699
america,18C2,1,-1.075908579,3.484848485,2.309534967
america,6C2,2,-0.43437582,2.9,2.071938535
america,25C2,1,-0.785283591,2.47,1.871935206
america,27C2,1,-0.537095093,1.82,1.526731506
america,3C2,1,-0.558716612,1.690721649,1.236264743
america,24C2,1,-0.771564633,2.65,2.138511708
america,1C2,1,-0.599336797,2.02020202,1.702218229
america,17C2,1,-0.920013564,2.56,1.695627175
america,22C2,1,-0.787800144,2.7,2.157907703
and,6B3,1,-0.807597535,2.565656566,1.938659416
and,16B3,3,-0.116087672,3.222222222,1.914262023
and,21B3,4,0.082576892,3.808080808,2.324127081
and,25B3,1,-0.856435777,2.585858586,1.851695864
and,8B3,1,-0.69473636,2.373737374,1.977350622
and,15B3,1,-0.840879803,2.949494949,2.318399067
and,20B3,3,-0.41653103,3.78,1.872609587
and,30B3,1,-0.688573816,2.04,1.510368207
and,2B3,1,-0.997772505,3.04,2.044554235
and,12B3,1,-0.889939689,2.927835052,2.166253595
and,26B3,1,-0.316372758,1.275510204,0.870840479
and,7B3,3,0.01100975,2.97979798,1.834920885
and,14B3,2,-0.470378089,2.929292929,1.975629712
and,4B3,1,-0.830494201,2.432989691,1.72546622
and,23B3,2,-0.938314863,3.5,1.598610508
and,11B3,1,-0.679474558,2.22,1.79550505
and,10B3,1,-1.17898898,3.555555556,2.167582224
and,24B3,1,-0.767276773,2.868686869,2.435479522
and,17B3,1,-0.834713421,2.727272727,2.069300295
and,18B3,1,-0.848510297,3.080808081,2.4523074
and,1B3,1,-0.630341764,2.101010101,1.746687533
and,9B3,1,-0.879366743,2.626262626,1.849356527
and,22B3,2,-0.542377062,3.141414141,2.104466101
and,19B3,2,-0.288301467,2.505050505,1.751813855
and,28B3,1,-1.02327058,3.38,2.325875528
and,3B3,1,-0.957893048,3.18,2.275828188
and,29B3,3,0.313730024,2.42,1.848723283
and,13B3,3,0.226377454,2.575757576,1.874048924
and,5B3,1,-1.162754918,2.909090909,1.641868703
and,27B3,1,-0.681675815,2.49,2.185789735
angel,6A3,4,0.265194021,3.35,2.45103565
angel,2A3,5,0.430665553,4.06,2.182668185
angel,13A3,1,-0.475353545,1.86,1.809179735
angel,12A3,5,0.326372467,4.32,2.083509083
angel,9A3,4,0.407114183,3.12,2.161555744
angel,15A3,4,0.497954318,2.96,2.088544996
angel,19A3,5,0.516627346,4.04,1.858205934
angel,21A3,6,0.835635251,4.26,2.082248202
angel,17A3,5,0.447769525,4.15,1.898298015
angel,16A3,5,0.255958407,4.4,2.344130861
angel,14A3,4,0.526222786,2.98,1.938342518
angel,11A3,7,1.388989867,3.66,2.404625173
angel,18A3,6,1.107562629,3.63,2.139833846
angel,3A3,2,-0.574722349,3.42,2.470758277
angel,10A3,7,1.422730388,3.53,2.438972296
angel,1A3,7,1.07275007,4.02,2.777907068
angel,20A3,5,1.087017074,2.88,1.950291354
angel,8A3,5,0.791856879,3.58,1.79325335
angel,5A3,3,-0.15971486,3.37,2.316628515
angel,7A3,2,-0.460381122,3.02,2.215555657
angel,4A3,6,0.908225609,4.35,1.816729218
angry,11B1,1,-0.604498667,2.104166667,1.826582467
angry,27B1,4,0.256334235,3.520833333,1.869304214
angry,12B1,2,-0.248062245,2.447916667,1.80566239
angry,7B1,3,0.580858106,2.020833333,1.685724374
angry,16B1,1,-1.009040705,3.150537634,2.131269455
angry,14B1,2,-0.812883945,3.510416667,1.858096319
angry,8B1,4,0.127147883,3.697916667,2.375842418
angry,1B1,4,0.382513197,3.1875,2.124109721
angry,23B1,1,-0.912334868,3.15625,2.363441403
angry,9B1,1,-0.758170717,2.515789474,1.999271984
angry,26B1,2,-0.467808705,3.142857143,2.443001017
angry,20B1,3,0.235520525,2.583333333,1.769131019
angry,10B1,3,-0.448356026,4.135416667,2.532399701
angry,24B1,4,0.564141875,2.791666667,2.141896192
angry,18B1,7,1.447622125,3.479166667,2.432149436
angry,2B1,3,0.745284364,1.84375,1.55142125
angry,3B1,3,-0.069637285,3.135416667,1.944600036
angry,22B1,4,0.59249411,2.875,1.898753053
angry,21B1,1,-0.584573878,2,1.710647769
angry,4B1,2,-0.572381444,3.010526316,1.765477073
angry,5B1,6,2.000751896,2.095744681,1.951394037
angry,25B1,1,-0.84300196,2.666666667,1.977061438
angry,13B1,1,-0.697577142,2.229166667,1.762051237
angry,17B1,4,0.387599043,3.114583333,2.284362363
angry,15B1,1,-0.870586143,3.104166667,2.416954006
angry,6B1,4,0.071266778,3.84375,2.192466167
angry,19B1,2,0.006460279,1.989583333,1.612417549
animal,22B3,1,-1.017556966,3.141414141,2.104466101
animal,6B3,1,-0.807597535,2.565656566,1.938659416
animal,10B3,1,-1.17898898,3.555555556,2.167582224
animal,7B3,1,-1.0789555,2.97979798,1.834920885
animal,27B3,1,-0.681675815,2.49,2.185789735
animal,30B3,1,-0.688573816,2.04,1.510368207
animal,1B3,3,0.514682725,2.101010101,1.746687533
animal,9B3,2,-0.338638125,2.626262626,1.849356527
animal,24B3,1,-0.767276773,2.868686869,2.435479522
animal,14B3,1,-0.976545816,2.929292929,1.975629712
animal,28B3,1,-1.02327058,3.38,2.325875528
animal,5B3,2,-0.553692818,2.909090909,1.641868703
animal,3B3,1,-0.957893048,3.18,2.275828188
animal,25B3,1,-0.856435777,2.585858586,1.851695864
animal,21B3,1,-1.208230321,3.808080808,2.324127081
animal,20B3,4,0.117483111,3.78,1.872609587
animal,2B3,1,-0.997772505,3.04,2.044554235
animal,11B3,1,-0.679474558,2.22,1.79550505
animal,15B3,1,-0.840879803,2.949494949,2.318399067
animal,8B3,1,-0.69473636,2.373737374,1.977350622
animal,4B3,1,-0.830494201,2.432989691,1.72546622
animal,26B3,1,-0.316372758,1.275510204,0.870840479
animal,17B3,5,1.098307132,2.727272727,2.069300295
animal,12B3,1,-0.889939689,2.927835052,2.166253595
animal,19B3,3,0.282535438,2.505050505,1.751813855
animal,13B3,1,-0.840830544,2.575757576,1.874048924
animal,23B3,3,-0.312771621,3.5,1.598610508
animal,16B3,1,-1.160876722,3.222222222,1.914262023
animal,18B3,4,0.374827364,3.080808081,2.4523074
animal,29B3,1,-0.768097645,2.42,1.848723283
announce,29C1,1,-0.69497269,2.309278351,1.883927772
announce,19C1,4,0.783293141,2.556701031,1.842603865
announce,18C1,7,1.780898538,3.144329897,2.165013908
announce,9C1,2,-0.18302929,2.350515464,1.915078529
announce,28C1,5,1.009263247,2.947916667,2.033248848
announce,23C1,6,1.684208331,2.969072165,1.799615747
announce,26C1,3,0.298988266,2.381443299,2.068832697
announce,30C1,5,1.283808367,2.865979381,1.662257915
announce,22C1,2,-0.709996672,3.463917526,2.061865335
announce,17C1,4,-0.369819791,4.443298969,1.198689147
announce,5C1,4,0.817365284,2.649484536,1.652278963
announce,25C1,4,0.868911666,2.216494845,2.052573609
announce,4C1,7,1.266933964,4.134020619,2.262137936
announce,20C1,7,1.855787215,3,2.155419526
announce,15C1,5,0.784279114,3.216494845,2.274069426
announce,11C1,5,0.433163029,4.175257732,1.903999679
announce,6C1,5,0.698020312,3.432989691,2.244935116
announce,8C1,4,0.496722605,2.958762887,2.096214474
announce,14C1,7,1.547410388,3.577319588,2.211876332
announce,7C1,3,0.911415851,1.711340206,1.41390979
announce,24C1,6,1.282238199,3.659793814,1.825094735
announce,2C1,5,1.008048478,2.93814433,2.045393366
announce,27C1,1,-0.476273082,1.773195876,1.62342972
announce,12C1,3,0.093098025,2.835051546,1.771771785
announce,10C1,6,1.820129404,2.24742268,2.06170908
announce,1C1,1,-0.702124248,2.340206186,1.90878778
announce,3C1,3,0.424389797,2.206185567,1.870484253
announce,16C1,3,0.72767716,1.804123711,1.643416001
announce,21C1,3,0.104812898,2.804123711,1.868818562
announce,13C1,5,0.908270107,3.072164948,2.122534956
appear,1C3,1,-0.598399893,1.909090909,1.519202994
appear,15C3,3,0.089263407,2.797979798,2.263191705
appear,8C3,1,-0.591523481,2.111111111,1.87838885
appear,25C3,1,-0.659172116,2.040816327,1.578975052
appear,16C3,3,0.201038337,2.595959596,2.009767942
appear,36C3,3,0.149848375,2.693877551,2.042881345
appear,23C3,4,0.385773337,3.121212121,2.277990196
appear,10C3,1,-0.873594373,2.854166667,2.122457199
appear,26C3,5,0.551582557,3.717171717,2.325723078
appear,5C3,2,-0.778937252,3.626262626,2.087796703
appear,30C3,1,-1.029579299,3.090909091,2.030838316
appear,35C3,1,-0.951609577,3.242424242,2.356454051
appear,12C3,2,-0.359988881,2.737373737,2.048323648
appear,19C3,2,-0.40538249,2.930232558,2.294703352
appear,18C3,2,-0.452068848,2.96969697,2.145020553
appear,20C3,1,-0.875600609,3.03030303,2.318754704
appear,28C3,1,-0.637642847,2.141414141,1.790052451
appear,2C3,2,-0.857282876,4.080808081,2.42721293
appear,21C3,1,-0.55321425,2.121212121,2.026723138
appear,3C3,3,-0.247874981,3.545454545,2.200522792
appear,13C3,3,-0.423797077,3.639175258,1.508210633
appear,31C3,5,0.709480152,3.282828283,2.420323827
appear,9C3,1,-0.747460311,2.555555556,2.081121275
appear,24C3,3,-0.047402666,3.101010101,2.130894942
appear,11C3,1,-0.822096217,2.434343434,1.744739125
appear,14C3,4,0.747069632,2.575757576,1.906438656
appear,29C3,5,0.662943504,3.479166667,2.294061747
appear,33C3,3,-0.091642418,3.171717172,1.873773907
appear,32C3,1,-0.559393392,2.02020202,1.823764877
appear,27C3,6,1.604040353,2.545454545,2.153652461
appear,4C3,2,-0.66215613,3.467391304,2.216080527
appear,22C3,4,0.257422539,3.444444444,2.158146513
appear,7C3,2,-0.700592509,3.161616162,1.658048218
appear,17C3,3,-0.076322142,3.171717172,2.249899789
appear,34C3,1,-1.282114526,4.252525253,2.536844554
appear,6C3,1,-0.864390051,2.898989899,2.196913185
apple,8A3,6,1.349502568,3.58,1.79325335
apple,21A3,1,-1.565615471,4.26,2.082248202
apple,1A3,1,-1.087149399,4.02,2.777907068
apple,12A3,4,-0.153587043,4.32,2.083509083
apple,18A3,1,-1.22906739,3.63,2.139833846
apple,7A3,1,-0.911735164,3.02,2.215555657
apple,10A3,1,-1.037322156,3.53,2.438972296
apple,9A3,1,-0.980775077,3.12,2.161555744
apple,11A3,1,-1.106201511,3.66,2.404625173
apple,4A3,3,-0.74309368,4.35,1.816729218
apple,3A3,1,-0.979456397,3.42,2.470758277
apple,5A3,1,-1.02303843,3.37,2.316628515
apple,20A3,1,-0.963958537,2.88,1.950291354
